date,price,lag1,lag2,lag3
2025-07-17 20:00:00,176.0976453468298,173.8289647474319,163.96583057213138,162.28222240485653
2025-07-18 20:00:00,177.36979874415755,176.0976453468298,173.8289647474319,163.96583057213138
2025-07-19 20:00:00,176.91082733883786,177.36979874415755,176.0976453468298,173.8289647474319
2025-07-20 20:00:00,180.99223128612934,176.91082733883786,177.36979874415755,176.0976453468298
2025-07-21 20:00:00,196.42381167802614,180.99223128612934,176.91082733883786,177.36979874415755
2025-07-22 20:00:00,205.2909062553001,196.42381167802614,180.99223128612934,176.91082733883786
2025-07-23 20:00:00,189.5923023530127,205.2909062553001,196.42381167802614,180.99223128612934
2025-07-24 20:00:00,182.56084286755046,189.5923023530127,205.2909062553001,196.42381167802614
2025-07-25 20:00:00,186.17182549934944,182.56084286755046,189.5923023530127,205.2909062553001
2025-07-26 20:00:00,184.9395837508933,186.17182549934944,182.56084286755046,189.5923023530127
2025-07-27 20:00:00,188.5758287219798,184.9395837508933,186.17182549934944,182.56084286755046
2025-07-28 20:00:00,183.03025266261037,188.5758287219798,184.9395837508933,186.17182549934944
2025-07-29 20:00:00,181.16776459533068,183.03025266261037,188.5758287219798,184.9395837508933
2025-07-30 20:00:00,177.8780960276323,181.16776459533068,183.03025266261037,188.5758287219798
2025-07-31 20:00:00,172.1630467364299,177.8780960276323,181.16776459533068,183.03025266261037
2025-08-01 20:00:00,162.79127248081605,172.1630467364299,177.8780960276323,181.16776459533068
2025-08-02 20:00:00,158.53125175932496,162.79127248081605,172.1630467364299,177.8780960276323
2025-08-03 20:00:00,161.90312387611363,158.53125175932496,162.79127248081605,172.1630467364299
2025-08-04 20:00:00,169.41522028427192,161.90312387611363,158.53125175932496,162.79127248081605
2025-08-05 20:00:00,164.08356857308905,169.41522028427192,161.90312387611363,158.53125175932496
2025-08-06 20:00:00,168.1731958529984,164.08356857308905,169.41522028427192,161.90312387611363
2025-08-07 20:00:00,175.3851480311338,168.1731958529984,164.08356857308905,169.41522028427192
2025-08-08 20:00:00,176.79535226118225,175.3851480311338,168.1731958529984,164.08356857308905
2025-08-09 20:00:00,180.38638312645054,176.79535226118225,175.3851480311338,168.1731958529984
2025-08-10 20:00:00,182.9089507475702,180.38638312645054,176.79535226118225,175.3851480311338
2025-08-11 20:00:00,175.04512640796176,182.9089507475702,180.38638312645054,176.79535226118225
2025-08-12 20:00:00,192.59412792428108,175.04512640796176,182.9089507475702,180.38638312645054
2025-08-13 20:00:00,201.8186877395025,192.59412792428108,175.04512640796176,182.9089507475702
2025-08-14 20:00:00,192.75680405400084,201.8186877395025,192.59412792428108,175.04512640796176
